2,0.72,1.95,2.01,0.35,116.28,128.41,139.54,110.81,133.1,135.99,112.36,124.82,-0.23,0.1,-2.55
2,0.53,1.97,1.99,0.27,115.57,135.56,120.71,103.9,130.49,143.31,128.09,130.69,-0.09,0.29,-2.5
2.02,0.66,2.03,1.97,0.25,108.1,120.79,122.45,123.04,136.73,121.19,101.03,123.71,0.28,0.22,-0.82
0.85,1.99,0.5,0.29,2,107.12,122.74,208.34,118.27,207.53,123.1,143.91,111.38,0.35,0.02,0.36
1.98,0.71,1.98,2.01,0.24,111.08,112.65,95,125.87,140.96,123.72,122.98,125.57,0.22,-0.18,0.65
2.04,0.47,2.01,2,0.26,116.66,134.66,111.77,141.94,123.29,135.03,194.95,111.94,0.07,-0.36,0.86
2.02,0.78,2.03,2.03,0.29,118.83,132.51,128.58,122.63,117.21,125.72,125.83,129.87,-0.14,-0.32,2.11
2.01,2.02,1.99,2,0.22,108.25,133.79,117.33,123.27,116.48,119.87,181.21,140.02,-0.35,-0.2,2.12
2.02,0.72,1.98,2,0.47,121.11,134.95,141.9,116.19,136.65,96.28,106.73,128,-0.32,-0.02,-2.49
1.99,0.66,1.97,2.01,0.22,103.04,135.94,129.17,123.95,127.8,133.99,146.45,104.83,-0.18,0.17,-2.5
2.02,0.5,2,1.99,0.24,128.32,128.92,135.15,123.85,113.86,135.92,210.54,104.22,-0.03,0.35,-2.31
1.99,0.92,2.01,1.99,0.27,118.71,135.05,140.66,116.89,120.64,121.67,108.9,123.67,0.18,0.33,-1.06
1.99,0.59,2.02,2.01,0.21,101.98,132.78,132.08,122.72,239.87,120.75,322.22,134.56,0.38,0.21,-0.52
2,0.66,1.99,1.98,0.49,121.63,135.12,121.78,108.33,109.69,119.96,128.72,109.24,0.27,0.02,0.77
2.02,0.47,1.99,2.01,0.27,125.58,110.89,122.32,108.03,121.86,133.77,125.42,108.4,0.09,-0.15,0.79
2.02,0.36,1.98,1.98,0.27,125.37,106.88,147.89,124.25,125.2,109.04,124.35,97.17,-0.08,-0.3,0.84
2,1.95,2.02,1.97,0.24,104.41,116.79,173.29,119.53,156.69,106.08,103.15,123.38,-0.29,-0.35,1.97
2,0.73,2.02,1.99,0.59,123.91,114.82,212.37,131.38,111.25,132.59,125.78,126.31,-0.36,-0.19,-2.44
1.96,0.69,2,2.02,0.41,116.97,122.79,114.38,139.35,128.15,119.06,130.05,113.6,-0.2,-0.02,-2.39
1.99,0.45,2.01,2,0.28,107.16,119.35,130.87,121.54,149.69,111.41,129.8,112.86,-0.05,0.16,-2.41
1.97,0.35,2.03,2,0.26,140.77,105.94,123.13,117.67,117.61,97.95,145.37,130.28,0.11,0.33,-2.43
1.98,0.75,1.97,2,0.25,124.06,104.48,168.24,113.07,111.45,130.87,150.57,105.05,0.31,0.33,-0.91
2.01,0.74,2.03,2,0.37,130.21,98.52,110.79,122.09,141.39,104.76,109.72,137.9,0.18,-0.04,0.62
1.98,0.51,1.98,2.01,0.25,90.88,94.91,110.87,131.92,116.54,126.31,105.84,116.41,0.04,-0.24,0.56
0.79,2,0.38,0.29,2.01,93.35,121.07,297.08,126.07,306.99,112.03,133.36,112.76,-0.1,-0.39,1.93
2,0.66,2.01,1.97,0.28,116.74,131.92,94.64,116.81,120.75,120.33,116.91,124.92,-0.29,-0.25,2.27
2.01,0.82,2.03,2,0.44,104.09,101.08,201.32,132.44,183.1,107.72,102.19,124.49,-0.37,-0.06,-2.56
1.98,0.69,1.99,1.97,0.27,109.12,116.21,111.66,99.64,131.46,129.63,126.61,103.34,-0.23,0.13,-2.55
1.99,2.01,2,1.99,0.26,135.83,122.65,142.09,91.34,92.07,139.99,133.01,125.58,-0.1,0.33,-2.7
2,0.69,2.02,1.99,0.37,119.79,113.56,137.33,101.33,109.5,105.32,112.82,140.67,0.07,0.33,-0.86
1.98,0.59,1.98,2.01,0.27,103.34,111.12,123.82,121.86,116.72,124.97,124.79,125.27,0.24,0.17,-0.89
0.86,1.96,0.44,0.26,1.98,114.71,94.03,221.6,122.18,227.88,141.11,108.81,128.84,0.37,-0.01,0.23
2,0.7,1.99,2,0.25,113.75,108.37,120.97,134.53,117.8,110.27,128.7,118.48,0.26,-0.21,0.54
0.73,1.98,0.53,0.22,2,107.98,134.02,165.71,131.72,457.84,116.2,212.85,121.26,0.12,-0.4,1.46
1.97,0.55,1.99,1.98,0.23,131.6,123.84,125.91,120.8,115.76,123.5,108.81,119.99,-0.24,-0.11,2.42
0.71,2.02,0.35,0.24,2.01,107.39,112.61,110.85,115.16,227.08,129.7,135.65,135.5,-0.37,0.09,3.08
2.01,1.99,2.01,2.02,0.24,123.61,106.02,124.64,131.17,127.92,125.78,124.85,128.57,-0.3,0.31,-2.72
2.01,0.68,1.99,2.02,0.57,101.58,124.99,202.99,128.47,128.24,135.59,101.44,121.31,-0.13,0.34,-0.82
1.99,0.63,1.96,2.01,0.39,117.07,133.12,128.12,119.23,121.67,89.38,114.62,115.49,0.05,0.19,-0.86
1.99,0.45,1.95,1.99,0.27,129.04,103.37,129.49,136.22,127.53,113.37,124.57,121.95,0.22,0.03,-0.78
0.84,2.01,0.28,0.23,2.01,115.41,112.18,168.96,113.65,270.91,118.22,177.34,106.85,0.37,-0.15,-0.07
2.03,0.67,2,2.02,0.24,122.42,131.1,112.66,120.64,120.64,132.48,201.05,135.29,0.27,-0.35,0.65
1.97,0.68,2,1.99,0.47,109.13,117.15,141.02,120.04,119.48,115.66,101.08,118.56,0.08,-0.32,2.23
1.99,0.68,2,2,0.33,109.57,110.64,102.61,130.52,131.59,94.81,104.62,133.32,-0.12,-0.18,2.2
2,0.44,2.01,2.01,0.23,138.23,110.84,84.32,137.18,105.45,126.31,118.82,98.65,-0.31,-0.04,2.26
2,0.8,1.99,1.99,0.34,138.68,129.26,216.66,119.56,152.13,125.84,125.32,108.6,-0.36,0.15,-2.56
2.02,0.61,1.98,2.01,0.23,131.5,114.31,127.06,106.36,121.15,108.05,188.8,119.83,-0.21,0.34,-2.5
2,0.84,2.01,1.99,0.45,121.54,114.72,168.24,121.36,139.25,129.55,126.7,119.63,-0.01,0.33,-0.95
2,0.6,2.01,1.99,0.26,124.31,139.38,100.95,132.32,123.99,114.25,106.08,108.99,0.17,0.17,-0.77
2.04,0.47,2.03,2.03,0.25,120.15,94.61,107.42,102.27,119.29,126.39,184.22,135.76,0.33,0,-0.65
2.01,0.78,2,2,0.25,105.55,139.15,148.12,113.28,108.97,105.23,110.98,102.6,0.31,-0.21,0.52
0.81,2.01,0.59,0.25,2,129.79,139.06,209.81,122.69,518.24,133.57,200.68,131.36,0.19,-0.4,1.51
1.96,0.66,1.98,2,0.46,125.01,107.87,106.65,119.57,119.53,139.94,121.54,120.38,0,-0.27,2.31
1.99,0.56,1.99,2,0.23,123.58,102.58,118.73,108.19,126.49,93.68,98.29,100.34,-0.18,-0.11,2.25
1.99,0.38,2,1.97,0.27,119.65,122.67,148.61,113.65,155,110.13,215.88,144.18,-0.37,0.03,2.46
2.01,0.79,2.02,1.99,0.25,110.88,124.94,133.54,118.13,125.27,124.79,108.92,107.68,-0.31,0.24,-2.59
2.01,0.86,1.96,2.03,2.02,111.71,126.02,325.02,125.81,319.16,126.63,151.08,141.32,-0.17,0.39,-1.15
1.97,0.69,2.01,1.99,0.4,119.26,138.11,107.1,122.03,114.83,94.74,110.88,126.08,0.01,0.24,-0.84
2,0.51,2.01,1.95,0.24,134.27,121.84,114.16,110.78,121.91,116.16,123.71,135.75,0.17,0.07,-0.72
2,0.4,1.99,2.01,0.27,132.87,122.83,115.69,133.72,110.28,122.2,179.27,126.97,0.32,-0.11,-0.63
1.97,1.97,2.03,2.01,0.27,111.82,121.61,157.36,113.36,130.23,104.31,168.59,118.24,0.31,-0.33,0.44
1.96,0.71,1.98,2.01,0.6,133.25,136.45,156.68,116.01,111.68,130.55,121.1,128.94,0.14,-0.33,2.29
2.03,0.54,1.99,2.02,0.35,105.62,112.73,141.22,117.31,108.08,116.81,125.77,113.52,-0.04,-0.17,2.31
2.01,0.45,2.04,2,0.24,137.81,127.95,117.72,114.85,105.73,109.31,121.48,97.81,-0.22,-0.02,2.2
0.8,2.03,0.3,0.26,1.98,114.14,111.99,88.95,131.99,358.79,112.78,240.91,121.49,-0.39,0.13,2.91
1.95,0.75,1.99,2.05,0.26,149.11,141.73,128.34,117.6,142.96,109.82,140.85,95.39,-0.27,0.32,-2.42
2,0.74,1.98,2.01,2.02,122.16,130.64,140.28,108.32,140.12,124.96,114.95,116.36,-0.06,0.34,-1.07
1.98,0.74,1.97,1.99,0.32,133.98,116.4,117.74,146.11,132.99,106.07,137.23,129.23,0.15,0.23,-1.1
2.01,0.55,2,2.02,0.26,131.54,110.67,98.88,122.37,135.6,131.62,215.96,147.87,0.35,0.12,-0.86
1.99,0.72,1.99,1.98,0.36,129.08,120.44,139.29,135.41,112.29,154.34,103.82,152.24,0.3,-0.08,0.64
2.03,0.58,1.99,2.02,0.26,113.15,118.36,110.07,113.32,100.31,124.91,120.56,138.22,0.17,-0.27,0.6
2.01,0.85,2.02,2.01,0.43,105.82,108.36,240.75,112.26,202.73,136.21,122.1,119.68,-0.01,-0.38,2.12
2.01,0.64,1.98,2.01,0.23,131.65,117.37,104.81,118.08,117.19,121.19,143.76,111.59,-0.2,-0.24,2.11
2,0.5,2.01,1.97,0.25,118.17,138.94,107.96,81.92,210.88,117.78,225.46,107.1,-0.38,-0.09,2.62
1.99,0.74,2,2,0.31,124.96,117.71,135.68,93.96,103.81,117.69,110.89,108.59,-0.3,0.12,-2.58
2,0.57,1.98,1.99,0.24,119.81,119.93,147.27,126.27,123.71,114.76,125.15,134.59,-0.17,0.32,-2.57
1.98,0.76,2.01,2.02,0.42,139.02,114.95,174.65,104.39,124.57,108.95,116.99,106.47,0.02,0.34,-0.94
2,0.59,1.98,1.98,0.24,106.4,142.24,125.33,122.54,129.77,107.27,108.62,122.71,0.21,0.2,-0.9
0.75,2,0.43,0.24,2,121.58,130.07,120.67,106.24,247.51,120.15,197.8,112.99,0.36,0.03,-0.12
1.99,0.78,2,1.99,0.28,119.21,107.82,122.88,128.81,112.14,127.86,124.32,127.91,0.27,-0.18,0.54
2.01,0.64,1.96,1.99,0.29,113.66,122.9,130.44,117.84,134.58,122.26,263.58,175.6,0.15,-0.38,0.71
1.97,0.77,1.99,2.02,0.35,105.55,132.34,116.6,113.3,142.36,92.58,95.16,114.89,-0.03,-0.29,2.31
2.01,0.57,2.01,1.99,0.29,128.35,134.71,112.54,108.17,106.23,135.87,98.14,121.73,-0.21,-0.13,2.25
0.85,1.99,1.96,0.27,1.97,120.11,135.36,106.14,100.59,271.29,130.31,288.09,134.42,-0.39,0.02,2.76
1.96,0.66,2,2,0.24,119.99,134.55,136.46,125.11,115.2,126.61,108.94,144.12,-0.29,0.22,-2.59
0.87,2,0.58,0.29,1.95,127.19,106.95,197.2,120.28,473.14,98.86,195.31,101.26,-0.15,0.4,-1.55
1.98,0.7,2.02,2.01,0.45,107.52,114.38,102.34,99.75,122.91,125.19,125.91,119.39,0.04,0.26,-0.82
2.01,0.62,2.01,2.01,0.25,113.19,130.1,135.61,127.73,131.29,123.9,116.56,134.31,0.22,0.1,-0.85
0.81,1.97,0.36,0.23,2.02,144.44,124.71,142.11,106.77,242.1,123.38,178.67,113.48,0.36,-0.08,-0.09
2.03,0.76,1.98,2,0.24,108.49,109.18,115.65,110.54,103.32,115.64,108.32,123.04,0.27,-0.29,0.58
2,0.61,2.03,1.99,0.33,120.26,121.34,119.89,110.53,136.7,140.95,109.31,117.18,-0.07,-0.21,2.27
2.02,0.49,2.02,1.98,0.24,135.92,99.84,105.62,113.51,122.22,119.42,121.2,108.24,-0.26,-0.06,2.25
0.8,1.99,0.34,0.26,1.97,116.38,119.59,206.76,138.18,261.47,118.08,126.98,108.02,-0.38,0.12,-2.89
2.02,0.74,1.97,1.97,0.24,114.84,130.96,117.29,122.37,135.42,117.48,111.62,139.2,-0.27,0.33,-2.57
2,0.7,2,2.02,0.52,108.01,142.29,180.36,127.6,124.56,107.25,127.4,137.65,-0.08,0.34,-0.97
1.97,0.69,2.04,2.01,0.32,116.59,110.36,112.66,115.12,106.33,113.71,129.48,108.17,0.11,0.2,-0.96
2.03,0.5,2.01,1.98,0.24,132.47,120.94,102.95,120.35,125.18,129.17,159.63,111.64,0.3,0.07,-0.92
1.99,0.79,1.99,2.02,0.3,105.23,125.99,199.92,133.05,174.29,104.18,116.63,115.62,0.34,-0.13,0.59
2.04,0.65,2.01,2.03,0.29,132.32,111.5,126.07,133.49,134.49,139.1,149.23,141.92,0.21,-0.33,0.65
1.99,0.84,1.99,1.99,0.47,118,131.67,181.19,130.48,121.29,136.8,107.48,94.63,0.01,-0.34,2.12
1.97,0.67,1.95,2.01,0.23,123.31,139.26,121.32,125.9,111.41,106.72,104.41,135.48,-0.2,-0.22,2.05
2,0.56,2,1.99,0.28,109.08,117.13,129.13,129.88,369.32,126.85,408.83,123.9,-0.4,-0.11,2.71
2,0.61,1.99,1.98,0.35,126.56,119.67,118.28,112.08,110.81,124.5,121.6,95.04,-0.26,0.07,-2.36
2.02,0.58,1.96,2.01,0.25,104.6,123.57,115.83,114.66,109.24,114.08,122.32,118.17,-0.1,0.25,-2.41
0.82,2,0.32,0.26,2.01,112.42,104.08,187.78,141.78,278.08,122.96,119.98,126.34,0.08,0.38,-1.41
2.01,0.73,2.01,2.01,0.23,127.27,129.17,123.31,130.67,118.42,105.14,108.46,99.63,0.28,0.26,-0.89
1.99,0.84,1.99,1.95,2.01,121.72,119.31,209.2,121.32,206.98,114.38,114.82,108.14,0.35,0.07,0.44
2.03,0.69,1.99,2.01,0.28,112.34,134.15,126.23,113.6,119.93,127.44,123.69,124.31,0.22,-0.13,0.59
2.02,0.52,1.98,1.94,0.23,126.07,134.68,126.34,130.72,137.25,127.8,114.19,112.93,0.08,-0.32,0.64
2.01,0.79,2,1.99,0.29,125.45,126.45,170.78,140.69,124.4,119.09,106.71,82.66,-0.11,-0.34,2.17
2.02,1.98,1.99,2.04,0.27,129.72,115.69,120.26,115.97,111,122.52,97.81,97.99,-0.31,-0.22,2.09
2,0.75,2.02,2.03,0.48,121.57,120,184.61,119.83,124.09,127.16,121.43,101.81,-0.35,-0.04,-2.43
2,0.58,2.04,1.99,0.29,124.96,121.66,116.24,123.02,112.49,120.69,128.8,143.31,-0.19,0.13,-2.37
2.02,0.45,2.01,2.01,0.27,157.39,108.8,109.38,119.28,117.31,103.64,98.23,127.41,-0.03,0.3,-2.42
2,0.89,1.99,1.98,0.29,130.95,139.4,205.89,119.66,172,113.58,119.18,125.91,0.17,0.36,-1.1
1.99,0.64,2,2,0.26,97.5,113.89,145.86,119.51,193.15,136.62,274.09,113.11,0.37,0.23,-0.61
2.02,0.63,2,2.01,0.44,121.41,126.87,121.34,127.17,134.96,119.57,116.21,123.33,0.28,0.03,0.67
1.96,0.55,1.98,2.01,0.26,128.45,94.72,98.41,124.09,112.95,112.44,103.03,113.99,0.13,-0.16,0.64
2.04,0.41,2.03,1.99,0.24,115.49,122.6,117.69,117.03,108.33,126.22,223.82,103.09,-0.01,-0.35,0.7
2.01,0.84,1.99,1.99,0.24,120.89,97.69,137.62,133.76,109.45,127.66,134.4,131.97,-0.21,-0.33,2.12
0.79,2.01,1.99,0.27,2,127.55,119.17,144.11,146.54,436.81,127.38,268.84,111.41,-0.4,-0.19,2.97
2.02,0.69,2.05,1.99,0.39,115.45,136.11,124.84,133.78,120.59,124.12,88.51,130.44,-0.26,-0.01,-2.36
2,0.52,2.02,1.98,0.28,119.49,104.23,136.9,126.09,125.44,118.86,125.77,119.11,-0.1,0.17,-2.39
1.99,0.41,1.99,2.02,0.24,106.34,126.55,96.86,126.05,115.65,131.99,154.51,129.59,0.06,0.34,-2.43
2,0.78,2.01,1.99,0.25,134.98,138.96,164.63,119.12,120.41,122.29,119.52,116.54,0.26,0.33,-0.94
0.8,1.98,0.59,0.23,1.98,118.96,114.5,197.06,128.11,185.84,135.7,118.39,140.78,0.36,0.15,0.37
1.98,0.69,1.98,1.99,0.39,123.97,119.42,114.97,119.5,128.75,132.06,127.26,114.78,0.24,-0.05,0.57
1.98,0.53,1.99,2,0.26,130.75,129.1,103.93,119.35,127.68,134.79,126.22,123.36,0.12,-0.26,0.59
2.01,0.92,1.98,1.99,2,135.37,133.54,253.23,118.31,249.62,126.82,130.71,101.37,-0.05,-0.39,1.97
2.01,0.65,2,1.99,0.26,124,127.25,139.9,109.89,120.33,128.47,138.67,112.82,-0.24,-0.25,2.31
0.81,1.98,0.48,0.24,1.97,157.82,128.13,197.14,132.27,365.28,132.93,155.18,124.91,-0.39,-0.08,-3.04
1.96,0.71,2.03,2,0.29,140.73,127.08,130.56,129.81,136.04,134.8,104.81,108.88,-0.27,0.12,-2.46
2.01,0.62,1.99,2,0.24,100.2,108.74,118.01,126.16,124.16,118.03,133.89,133.27,-0.12,0.31,-2.48
1.98,0.74,1.99,2.01,0.33,133.2,100.28,208.47,134.2,139.73,103.88,104.72,119.3,0.07,0.36,-1
1.99,0.74,2,1.99,0.25,123.22,147.3,139.44,117.97,118.79,137.53,109.11,112.39,0.27,0.23,-0.97
2.01,0.81,2.01,2.02,0.56,109.3,101.17,221.05,117.22,192.15,117.4,123.48,120.42,0.36,0.05,0.56
2.02,0.68,2.01,2.03,0.27,108.68,107.08,129.85,129.79,97.86,134.89,122.26,115.21,0.21,-0.13,0.65
2.04,0.53,1.99,1.96,0.24,101.11,114.46,109.1,121.87,142.55,121.4,117.1,123.74,0.07,-0.32,0.65
2.02,0.82,2,2.02,0.34,110.64,140.25,204.92,129.66,141.17,121.84,139.79,127.77,-0.13,-0.35,2.16
2.01,0.79,2.01,1.96,0.47,140.67,130.08,181.36,110.49,144.43,105.88,128.79,140.21,-0.34,-0.02,-2.48
1.98,0.57,2,1.96,0.3,133.45,94.17,132.51,129.92,117.04,128.08,117.62,106.7,-0.18,0.15,-2.36
2,0.43,1.99,1.98,0.26,124.79,113.65,132.86,132.44,119.02,130.39,139.25,132.53,-0.01,0.31,-2.36
2.02,0.81,2.02,1.98,0.24,101.39,112.84,176.78,104.94,181.44,134.3,133.08,124.77,0.2,0.36,-1.12
0.86,2.04,1.97,0.26,1.99,125.27,114.78,116.08,143.47,424.35,110.42,280.5,136.83,0.39,0.23,-0.23
2.02,0.66,1.98,2,0.41,124.58,126.72,108.97,118.29,120.81,122.93,125.06,122.32,0.26,0.05,0.81
2,0.57,2.01,2.02,0.32,132.94,104.93,116.22,119.35,123.14,122.31,100.24,114.23,0.08,-0.11,0.82
1.98,0.34,1.99,1.99,0.25,122.56,129.4,121.11,128.94,117.98,117.83,114.97,100.35,-0.09,-0.28,0.81
0.87,2.01,0.22,0.24,1.99,121.49,127.11,168.67,123.01,218.92,131.56,104.43,123.42,-0.29,-0.37,1.79
1.99,0.74,1.98,2.01,0.68,119.55,100.19,220.61,127.77,139.8,120.84,128.62,130.18,-0.36,-0.22,-2.45
1.97,0.67,2.01,2.01,0.49,134.48,97.74,124.06,118.09,128.03,106.72,127.14,118.43,-0.21,-0.03,-2.5
2.03,0.48,1.97,2.02,0.3,118.15,96.33,118.18,119.55,110.17,111.32,105.77,104.42,-0.07,0.15,-2.48
1.99,0.38,1.97,2.01,0.21,121.65,120.32,126.65,109.6,109.88,119.78,202.63,114.71,0.08,0.34,-2.45
1.98,0.8,2,1.98,0.22,130.85,123.75,122.53,114.44,101.63,98.58,138.38,124.58,0.28,0.33,-0.94
1.98,0.84,1.95,2.03,1.99,151.55,111.51,208.66,106.8,187.46,108.54,97.72,118.43,0.35,0.14,0.51
1.99,0.53,2.01,1.99,0.25,106.52,125.18,117.19,116.69,128.32,143.99,113.57,112.38,0.08,-0.25,0.63
2.01,0.77,2,2.05,1.97,118.96,124.74,291.48,147.23,216.86,126.39,136.1,106.07,-0.08,-0.39,2.08
1.98,0.71,1.99,2.01,0.25,105.27,106.26,116.22,107.7,118.24,126.07,124.55,124.56,-0.26,-0.24,2.27
0.9,2,0.54,0.27,2,95.13,109.15,228.26,126.35,250.74,108.64,107.03,124.6,-0.38,-0.06,-2.79
2,0.63,1.99,2.04,0.33,126.85,131.38,116.86,121.93,123.96,107.2,119.14,125.21,-0.24,0.13,-2.38
2,0.51,2,2.01,0.29,140.51,114.9,112.61,90.22,112.14,136.8,104.09,157.56,-0.09,0.31,-2.48
2.02,0.79,2.01,1.97,0.33,113.08,132.2,205.41,118.85,119.35,120.06,112.71,129.75,0.1,0.36,-0.92
2,0.69,1.99,2.02,0.24,118.63,105.64,135.59,133.59,123.29,141.74,135.21,114.39,0.29,0.21,-0.91
1.98,0.8,1.99,2,0.47,113.05,127.35,206.93,121.88,193.81,122.12,121.99,99.45,0.34,0.01,0.52
2.01,0.67,2.01,2.04,0.26,123.56,112.09,133.64,113.6,123.42,115.34,120.08,107.23,0.21,-0.19,0.52
1.97,0.55,1.99,2,0.26,136.55,136.97,90.42,113.24,196.18,125.93,271.64,132.31,0.09,-0.38,0.88
2.03,0.7,2.01,2,0.33,99.39,121.11,115.03,124.62,127.75,130.02,115.92,123.68,-0.11,-0.3,2.22
2.01,0.6,2,2,0.25,120.59,127.07,141.8,135.14,122.94,116.8,119.05,109.48,-0.31,-0.16,2.18
1.98,0.84,1.98,1.98,0.46,135.86,121.23,221.56,134.49,131.11,105.94,135.83,100.94,-0.36,0.02,-2.5
2,0.63,1.98,1.97,0.28,130,106.96,143.42,130.61,92.84,119.64,117.14,130.26,-0.22,0.22,-2.46
0.94,1.97,1.98,0.25,2.03,118.34,99.52,130.66,132.2,398.85,136.68,258.09,135.24,-0.07,0.4,-1.77
2,0.74,2.02,1.99,0.29,138.32,150.04,121.18,127.2,132.81,119.77,130.75,139.27,0.12,0.27,-0.86
2.04,0.56,2,2,0.24,109.32,141.09,101.68,135.31,111.66,129.02,148.08,101.85,0.3,0.12,-0.9
1.99,0.9,2.01,2.01,0.42,130.57,104.67,193.16,124.37,168.32,135.04,108.28,99.26,0.34,-0.09,0.48
2.03,0.62,2,2.02,0.26,131.06,111.89,135.14,121.2,103.83,128.13,118.23,130.96,0.2,-0.28,0.64
1.98,0.79,1.98,1.98,1.99,110.44,102.62,232.33,140.76,182.33,116.13,106.54,141.82,0.02,-0.37,2.09
2,0.72,2,1.98,0.23,120.54,119.18,136.09,136.91,123.5,109.98,111.67,130.72,-0.18,-0.25,2.12
2.01,0.57,1.97,1.96,0.28,112.72,117.05,108.59,130.34,134.6,114.97,325.38,198.5,-0.39,-0.15,2.25
2,0.68,1.99,1.99,0.4,114.82,134.17,125.02,117.97,120.35,127.76,123.09,107.71,-0.27,0.02,-2.29
1.97,0.56,2.02,2,0.26,108.04,119.5,118.09,120.77,123.01,123.19,115.57,136.83,-0.09,0.17,-2.28
1.96,0.29,2,1.95,0.24,115.75,135.25,108.87,126,124.68,127.83,156.72,114.88,0.08,0.33,-2.34
1.96,1.98,1.99,1.98,0.24,111.97,124.88,158.79,133.29,128.16,108.36,122.64,124.96,0.3,0.34,-1.04
1.98,0.83,2,2.02,0.66,117.3,102.87,212.79,111.17,125.32,121.35,106.29,134.69,0.34,0.15,0.65
2.01,0.7,2.01,2,0.45,94.51,123.25,135.33,97.31,113.57,128.17,114.49,110.33,0.2,-0.04,0.63
2.02,0.52,1.96,2,0.28,119.45,124.1,110.61,116.85,147.08,135.26,109.93,118.77,0.06,-0.23,0.71
0.85,2,0.33,0.24,1.98,116.26,127.23,150.6,104.32,287.37,117.06,186.63,129.84,-0.12,-0.38,1.52
2.01,0.75,2.01,1.97,0.27,131.72,130.95,110.23,120.19,110.89,116.31,148.05,125.15,-0.33,-0.28,2.17
1.99,0.82,1.97,1.97,0.49,118.07,122.74,173.93,135.14,117.61,106.49,128.84,133.28,-0.34,-0.09,-2.5
1.98,0.66,1.99,1.95,0.34,123.56,112.18,125.99,118.15,106.77,103.46,110.51,111.83,-0.19,0.09,-2.46
2.01,0.46,2.01,2,0.29,123.26,104.42,125.82,116.87,140,114.5,141.99,137.03,-0.03,0.27,-2.37
0.78,2,0.25,0.29,1.97,119.03,130.93,205.15,116.08,270.94,114.49,131.21,116.46,0.16,0.38,-1.35
1.99,0.69,2.03,1.99,0.23,123.09,132.45,108.84,103.17,219.58,123.48,227.15,139.95,0.36,0.25,-0.53
1.99,0.81,2.03,1.99,0.46,110.37,132.5,116.03,133.77,131.71,118.03,124.85,129.36,0.29,0.04,0.58
2.01,0.65,1.98,2.01,0.29,123.35,112.51,108.6,131.58,108.55,114.63,128.66,113,0.18,-0.17,0.49
2.02,2,2.01,2.03,0.23,115.8,124.71,125.99,98.4,109.32,109.78,209.55,185.12,0.07,-0.38,0.54
1.98,0.76,1.97,1.98,0.34,98.23,130.4,131.02,133.94,98.32,94.6,117.36,109.12,-0.1,-0.29,2.39
1.99,0.59,2.01,1.99,0.21,122.82,126.16,103.36,134.13,113.62,141.45,146.01,103.04,-0.26,-0.11,2.32
0.84,2,0.35,0.26,2.01,135.76,120.72,197.3,136.19,233.97,97.3,122.35,118.3,-0.38,0.07,-2.88
2,0.6,1.98,1.97,0.27,134.14,107.94,126.89,118.19,140.98,131.34,103.77,117.9,-0.25,0.27,-2.53
1.99,0.82,2.01,2,2.01,134.24,114.93,218.99,120.64,223.88,140.59,122.52,116.64,-0.07,0.38,-1.12
2.01,0.6,1.98,2,0.32,120.82,137.75,110.54,108.45,108.72,119.92,121.27,113.48,0.13,0.25,-1.03
2.02,0.56,1.97,1.99,0.26,106.9,107.66,101.83,113.6,132.7,104.17,210.51,135.61,0.33,0.12,-0.92
2.01,0.69,1.97,2,0.35,132.63,125.62,182.78,121.28,105.61,116.42,105.15,109.83,0.32,-0.08,0.57
2.03,0.6,1.99,2.02,0.25,121.8,113.91,134.78,108.97,107.92,121.03,98.11,119.32,0.19,-0.28,0.66
1.95,0.88,2.03,2.01,2.01,120.49,132.88,215.52,122.14,217.98,128.81,102.45,126.05,0,-0.37,2.07
2,0.69,1.98,2.02,0.24,124.15,117.14,128.01,125.93,109.56,117.34,121.83,120.49,-0.19,-0.24,2.18
2.02,0.57,2.03,1.99,0.24,130.94,119.47,126.82,130.42,212.02,120.6,243.21,105.75,-0.38,-0.1,2.58
1.99,0.64,1.99,2.01,0.31,138.3,107.87,112.31,112.16,117.59,124.01,133.9,130.43,-0.3,0.1,-2.47
1.98,0.56,1.99,2.01,0.26,114.63,102.67,109.26,106.87,94.25,119.8,123.5,109.52,-0.14,0.28,-2.32
0.87,2.01,0.43,0.24,2,110.65,127.95,206.1,121.13,194.11,117.55,107.47,119.61,0.06,0.37,-1.21
0.81,2.02,0.28,0.22,2.01,127.86,109.22,106.05,108.44,138.52,122.83,107.14,118.41,0.28,0.27,-1.24
1.99,0.78,2.01,2.01,0.51,137.35,120.65,209.81,124.15,135.5,148.77,134.03,103.03,0.35,0.12,0.77
1.98,0.59,2.01,1.99,0.39,127.2,118.9,119.02,122.99,116.53,116.56,115.73,128.79,0.18,-0.05,0.77
0.77,2.01,0.29,0.26,2,114.48,122.79,117.8,104.51,263.36,116.17,234.11,121.05,-0.14,-0.38,1.31
1.96,0.67,2.04,1.98,0.27,119.39,142.56,124.32,118.06,104,113.24,178.92,110.23,-0.35,-0.29,2.2
1.99,0.75,1.98,2.03,0.56,117.51,129.96,154.27,126.85,107.23,114.53,120.96,131.97,-0.32,-0.1,-2.49
2.01,0.6,2.03,1.97,0.3,114.72,112.47,127.73,117.29,131.12,124.27,138.73,106.24,-0.18,0.09,-2.52
1.99,0.48,1.98,1.96,0.27,92.85,111.2,111.73,131.36,109.33,111.06,124.55,121.64,-0.03,0.27,-2.46
